1234,226,1008
1235,224,905
1236,273,953
1237,224,979
1238,228,887
1239,228,1062
1240,226,1011
1241,224,1016
1242,228,987
1243,225,1012
1244,225,1008
1245,225,1125
1246,224,919
1247,227,1022
1248,227,1007
1249,243,1005
1250,229,934
1251,226,952
1252,225,1065
1253,226,936
1254,224,1049
1255,227,1048
1256,226,1057
1257,226,1064
1258,228,904
1259,228,994
1260,227,1167
1261,228,1071
1262,228,796
1263,248,1081
1264,225,1023
1265,238,1029
1266,230,967
1267,230,1007
1268,225,1002
1269,227,1085
1270,226,975
1271,227,907
1272,232,900
1273,228,925
1274,234,1026
1275,231,1061
1276,228,821
1277,228,982
1278,227,1098
1279,227,1147
1280,231,1166
1281,259,1043
1282,233,977
1283,229,1069
1284,228,1079
1285,229,952
1286,230,929
1287,233,921
1288,232,928
1289,231,1014
1290,231,1086
1291,231,1022
1292,231,906
1293,231,1028
1294,231,1073
1295,232,913
1296,233,1083
1297,237,945
1298,230,957
1299,230,971
1300,229,1046
1301,233,940
1302,233,1102
1303,232,949
1304,237,1045
1305,233,1011
1306,234,1124
1307,233,1017
1308,246,999
1309,231,1039
1310,236,1088
1311,238,1129
1312,236,1036
1313,237,1125
1314,237,1129
1315,345,1662
1316,384,1541
1317,391,1361
1318,242,1122
1319,237,1017
1320,243,1122
1321,246,1143
1322,249,1049
1323,239,1151
1324,238,1017
1325,237,1094
1326,237,998
1327,258,1163
1328,246,1041
1329,242,1122
1330,247,1102
1331,246,1068
1332,247,980
1333,243,993
1334,244,1203
1335,247,1095
1336,245,1184
1337,246,1151
1338,245,1086
1339,320,1137
1340,249,1090
1341,249,1032
1342,257,1198
1343,246,1092
1344,283,1141
1345,237,1199
1346,241,1030
1347,241,1094
1348,237,1002
1349,245,1212
1350,246,1146
1351,243,1165
1352,245,1089
1353,263,1262
1354,243,980
1355,303,1704
1356,347,1245
1357,372,1338
1358,336,1554
1359,402,1379
1360,354,1387
1361,387,1289
1362,257,1083
1363,253,1127
1364,254,1118
1365,249,1129
1366,253,1214
1367,256,1234
1368,251,1251
1369,323,1396
1370,416,1604
1371,395,1504
1372,388,1432
1373,397,1504
1374,321,1480
1375,374,1416
1376,414,1545
1377,342,1529
1378,367,1554
1379,413,1343
1380,381,1518
1381,413,1541
1382,409,1438
1383,321,1707
1384,491,1539
1385,362,1603
1386,406,1602
1387,257,1150
1388,245,1072
1389,243,1046
1390,247,1261
1391,244,1162
1392,247,1168
1393,250,1062
1394,243,1105
1395,249,1087
1396,246,984
1397,251,1021
1398,245,1070
1399,279,1160
1400,245,1238
1401,243,1158
1402,249,1257
1403,249,1173
1404,249,1175
1405,247,1026
1406,267,1334
1407,248,1262
1408,245,1166
1409,249,1089
1410,246,1138
1411,248,1301
1412,248,1248
1413,247,1196
1414,245,1052
1415,245,1045
1416,250,1159
1417,246,1191
1418,247,1002
1419,246,1195
1420,246,1243
1421,246,1215
1422,247,1287
1423,246,1103
1424,246,1144
1425,247,1230
1426,245,1196
1427,249,1100
1428,243,1103
1429,241,1091
1430,250,1201
1431,244,1105
1432,242,1153
1433,240,1168
1434,240,1169
1435,249,1176
